rpm,ambient_temp_c,fuel_level_percent,sea_state,az_vibration_actual
3891,34.12530603010378,64.72048120015756,1,25.6423036643044
2276,28.059925527567025,20.576379348263764,0,15.44281824097481
1929,34.568273121822216,86.17871271957614,1,14.40926503151484
1809,33.627511599235575,64.20856215575664,0,13.814102604564239
3628,33.68031624036281,22.39278475377614,1,24.070735518875882
3968,31.138517590319243,67.65975217522174,0,26.162795964124424
3702,31.503138824979224,40.74775399629783,0,24.141107055860424
4095,33.08720421978653,82.42852326279788,0,27.28483135560379
2216,29.420010044810475,71.62436130977378,2,14.847143856208028
2807,34.193240087443904,90.20317775622019,1,18.36687216529177
3081,33.85294109102138,71.38226649149007,0,20.04755428917453
2413,34.298467608614345,92.5647950409154,0,16.40013864505718
1766,30.472057742379,96.94951913055797,1,13.543604321537776
2239,32.30693591405537,99.4407969598935,0,15.49171412033523
1858,33.239590741138215,51.626190988714285,0,13.977689891692375
3648,28.012945157200182,79.1897135456846,0,23.572397642498476
2793,34.75303787469311,86.85774236919264,0,18.402647308376125
999,31.77298972988074,90.09755923163809,2,11.706805893452534
3457,32.462527186749185,52.1509589934432,0,22.43872183398493
1380,33.45191533036729,54.907241358747626,0,12.442042271168829
2120,31.21437649119507,17.673190362461703,0,14.92046535921322
1491,28.127297859608767,65.3242021205134,1,12.468218907861976
3372,33.68140132718254,40.275829076412435,0,21.920400661018594
2248,33.45778111278417,94.96925056941146,0,15.592639680301675
3419,29.762565111443685,46.859312186449515,1,21.5979114186733
1903,33.659956017855265,26.536682747690822,1,13.778997849216665
3539,34.03018674272005,99.547599240159,0,23.093177051807476
2746,29.815639365331187,87.57811742768797,0,17.898744712941028
4237,28.297057980650344,60.73930204993585,0,28.23476867370999
2218,30.04460851240245,56.90586868355874,0,15.28980123030059
1424,34.98886696849116,15.464077141529849,2,13.417162430716376
4304,31.2954190209738,10.051765328203805,0,28.957833815735164
3434,30.377312768902403,59.85624009972075,0,22.18016853313459
3973,29.50577142446237,14.736611842079522,0,26.12926449591559
2267,31.522045338296117,49.06963592664152,0,15.584938221610274
4481,32.824131033731035,95.8346981380422,1,30.276030432468108
4241,29.168773454006594,70.78709752359856,2,28.170094849186114
1737,28.135488734729513,86.53980861654634,0,13.29439048144095
1861,30.395424228671594,62.59370222858707,2,13.88953905963324
2908,31.669991191826274,14.087412342436652,0,18.911010664301788
4465,29.162527073860282,48.62569281058975,2,30.169672723010194
3939,34.28685762158503,17.645455074656642,1,26.42443414490629
2988,29.789484197873637,71.60506808780534,2,19.35298520507587
3962,34.71461001898259,50.6379989213966,0,26.305421725671604
3461,33.36155111534452,14.953333319966822,0,22.5191458104927
1637,30.631441220872354,62.43736635635436,0,13.084188345772093
2754,33.8900411003614,32.31385710020099,0,18.152165369749547
1997,34.587595575297875,23.048476135538927,0,14.590836123499368
1593,32.58097579939344,52.0023235415535,1,12.992091534518496
3725,30.203220543132034,86.63829757237316,2,24.576812098006492
2436,34.076578528309014,83.984223679848,1,16.840295452213745
3217,28.546060217498905,77.10521214677618,0,20.651039475621424
2921,30.184707209770682,59.07720594538054,1,18.88144913584548
4363,30.240373368152305,98.02642185923271,1,29.747664455520702
4433,33.37876264641137,91.95783215147057,0,30.195974687076042
2787,28.624155357048537,82.75408325162077,0,18.0744243526109
2743,29.523348117684627,16.581575350366627,1,18.18685802290567
2788,28.368911025323186,99.87240809548747,0,18.067837196030634
3608,28.73967207991076,75.39587133707595,0,23.331395278763015
4399,30.836450631251275,98.40100481402473,0,29.77007123633304
1063,28.690092921801785,92.3416342271435,0,11.441821380863567
3226,31.58949013275447,32.155580198448064,0,20.864198271414203
2771,31.272788057167904,46.900498996319484,0,18.120028197637872
4044,33.58500867382084,32.9264306946408,0,26.91143425847352
1880,29.928670447787972,79.40324623436261,0,13.909381377174878
2235,32.881787176941856,73.47037366492316,1,15.302850900629421
1545,31.47726508108748,46.79103919429401,0,12.840036168845854
3965,30.867052599495988,71.35248165209748,0,26.14402557476928
3323,34.55118892276239,18.657729964436236,1,21.731503557447965
3302,32.21083357122028,75.2769808923254,0,21.393793683361494
3797,29.840812115556588,84.87578791559679,0,24.789597640581313
2169,34.236506950044756,79.54867968433885,1,15.332880099040695
2241,29.608379437114166,76.68667118989008,0,15.38344806666519
1281,28.282531818990343,34.89112613273518,1,12.182652549184123
1703,33.401311174327915,60.064841272877665,0,13.451822713531879
2050,28.076493836555425,34.939245058614034,0,14.488172876646255
4442,32.796877647667266,58.321101638581546,0,30.253356097204847
3509,32.89178601168806,19.40147928150692,0,22.840118545408885
2840,29.3455617757233,80.4837108450929,0,18.415626363613647
1292,32.06208834022721,62.35147821456886,0,12.155416721841844
2617,31.91793527412489,68.95004252916893,1,16.95770588853965
2539,33.1808727358684,75.17695402466424,0,16.989213001629906
3169,29.826871799293656,12.346387037190178,0,20.41785298480417
3920,33.12785161352167,89.14939010508702,0,25.90704100551857
3651,32.55205638160824,83.8972031510519,1,23.77182232779411
3714,32.382752589510226,94.87225362535585,0,24.297782114323997
2475,33.19335132858301,88.45029474052069,0,16.670441081280636
2914,32.41211638968106,61.40804924933332,0,18.99745036433854
1981,32.97896980274382,18.5936463287754,0,14.459058064994679
2438,28.258943831768022,69.53744978035166,1,16.31242649895893
2777,33.77746533814223,41.886080211530256,0,18.2869509017706
3499,31.963403128796184,58.76461031675695,0,22.727819821306298
990,29.177077794215013,19.569897521455587,0,11.325902584580238
3833,30.703756531762018,60.78999838127343,0,25.11432555146059
1116,33.57196368450062,83.36274546420702,0,11.811602939100519
2098,29.507636486049645,82.51942077794537,0,14.76483460918097
1613,30.72372283288947,48.856200410047386,0,13.026103956525963
1676,33.776994375243426,71.15595763511126,0,13.386274563646658
1621,28.21500773240551,83.02727849005932,2,12.916935220745163
1957,28.121787220802194,88.94886419372195,0,14.1249872659306
905,31.326518081630763,63.294719470264006,0,11.274699838975028
4256,34.42403366620446,21.35681914654157,1,28.59978279797834
3367,28.10568750207172,80.69724447846819,1,21.68489915546948
3461,32.36183217758723,16.12486929912078,0,22.48686163378185
4034,33.46777562897671,80.08082546967444,1,26.93302661524851
4127,33.37310584918781,25.30165481391638,0,27.591633377367877
4262,31.570495862048787,88.38894175364547,1,28.708375894901867
2658,34.679380103926476,96.27084990615575,0,17.690382150110814
1540,34.78039649149572,33.497231542792065,0,13.00236899949228
3248,33.722397551542514,31.41397609089981,0,21.12767308249762
2187,31.528148597229567,99.21752722216519,0,15.251725664784972
3699,32.02231574975101,35.73337783892208,0,24.17636605241404
3716,29.627191431384553,39.63480975731257,1,24.149244661651252
3934,32.709193128924916,61.86446187867331,1,26.3652936056705
803,29.88116477919718,72.68035918246898,1,10.969339696032284
2264,28.610663069673638,88.06789304311057,0,15.450078538422174
901,33.04801094881434,39.36498146711422,0,11.358350962382211
2250,29.589255196733408,29.14633201820377,0,15.436412204781165
3991,34.61328018246853,12.882055966904517,0,26.553494484070924
2319,32.36617574553328,54.866854316149244,0,15.89111929222716
3835,32.12817180639948,42.78687342496625,0,25.208983125273466
1538,29.333385373399615,36.92005861891925,0,12.727762833626478
2145,28.69622347801532,22.291983512244123,1,14.965067889430173
2539,33.09863324159557,74.54470230163088,0,16.997702287042273
2685,29.62271864502721,49.83625147850664,1,17.672266667290597
864,32.484292263325464,28.32533389039411,0,11.267560298134772
1702,33.840945997123725,16.27052006528813,0,13.486001014827684
2681,32.53058716176641,66.41345423113569,0,17.711740103062816
4030,31.074125870432884,79.58528064938302,0,26.692356068499144
3727,31.49559218752072,13.305724801879274,1,24.526679254761756
1714,33.56167631433529,69.33697696312585,0,13.514229650700264
3246,34.18583900140585,55.135320658788835,2,21.600794291364387
1681,32.6161100163335,39.281993026406425,0,13.355516395806175
1173,31.008468085672412,73.43314297238703,0,11.82560232927612
4276,32.190274694948364,79.01140392847529,1,28.947950269026528
1371,33.844298587559464,89.50848492629284,0,12.471705914376473
2371,32.375280880734046,86.05815822429736,0,16.140555059038203
943,32.18325608387479,63.51494640344571,0,11.39886184919824
3566,32.79352253924624,14.343758706508334,0,23.256782201969816
3114,29.851760263244998,52.60567790575295,0,20.09063411817275
1303,33.743310756220744,54.82696458077418,1,12.334711481564762
3533,34.01192507092425,23.974876751523492,1,22.95612376955458
3200,31.41501218888328,42.745361528455724,1,20.40382445878683
2078,29.57562844324593,78.66445317610129,1,14.548021043449749
1769,33.534939423314455,93.64074773141999,1,13.72355005736372
1068,28.329846475828692,24.8017770940264,2,12.00177140048455
1093,31.33315147949569,49.78937348559494,0,11.664456889006289
1057,28.862737026673088,94.41620315577781,1,11.582667117337543
1832,29.374126867935583,87.605340207502,2,14.376827930206012
1321,31.33288714577204,34.19538049859817,0,12.215735762329107
4143,28.148809698879436,47.641592056767706,0,27.476239919987474
2633,32.14388952509765,75.85548822196719,0,17.44453394130139
2370,32.4389048780246,87.23149007212906,2,16.620791179535978
1251,33.09879552390768,23.359273196064706,0,12.125191301247888
4206,32.993191978141915,16.531985661579427,0,28.245646153962603
2669,28.809362673773986,63.51888990458773,1,17.486558048202685
900,28.779427919059707,52.960322405447414,0,11.155122011014493
2158,33.76076329763022,88.09184702325062,0,15.251452809946016
1598,32.907433512644154,83.72740680113473,2,12.497529382884936
1806,28.80209252141542,98.8637662255576,0,13.608791331141278
2877,34.672125521666324,30.615065455330978,0,18.918086011156824
2164,32.04021065145701,78.13080347630589,0,15.192557297649358
908,30.907611975406752,38.70509104797374,1,11.183730765332168
957,32.47032730400717,35.278690478678854,0,11.447616190282867
2433,29.191103881322736,96.42412542536283,1,16.03080988552405
3827,28.603876275063374,15.49264986253816,1,25.208704576655244
923,28.37631998543164,35.26062429117489,1,11.148692165297163
3579,34.22747477800401,64.10654250574487,0,23.430065683994716
4455,33.44357761583104,84.0983501942066,2,30.103946757577006
1091,28.400125801074356,60.313715089128884,0,11.520338295154229
3673,32.260106593457294,94.4677907226635,0,24.014285364776374
1981,29.988062957566807,34.69550894028772,0,14.334415212984855
2216,30.096304672232144,35.12976474609498,0,15.32642232872112
4149,33.9615701445912,58.28226733975798,1,27.99509508818085
3441,34.93113624726438,65.24392065168706,1,22.16146325010886
4309,33.89538536573097,58.3594066492047,1,29.299245621814933
3279,29.982740753293868,47.71723285000118,0,21.163129252786206
4302,30.388097140653976,86.64643861789978,2,28.40336596841149
4001,33.805274805532164,63.773942169403405,2,27.125047418083195
1767,32.0738355723599,14.523199014640412,1,13.662073539363178
2009,30.101081668456374,31.821753532010188,0,14.454486418556332
2349,34.95455948674651,86.38678787521565,0,16.17918033947384
3343,34.656328449926534,79.24971746681975,2,21.852417857513885
3586,29.772457747585207,82.1516635980512,1,22.89787772198501
2841,34.678983264047204,54.19484918080492,1,18.944307417294333
1262,32.632351049434774,23.194680801788827,0,12.139113037620255
4308,31.095518837948536,69.1364478850596,0,29.028791457048943
2391,28.18924300500376,54.295303066432,1,16.04434050723288
4132,32.55658387878084,22.90405773049345,0,27.617004769096553
2286,28.58109842509529,48.948026252344526,0,15.570902526415281
1206,29.636565914370077,22.72358563105641,1,11.810902637121245
2596,28.84487814619598,82.948603505668,1,17.121637333629508
2650,34.2569328805169,65.35774212491299,1,17.52787268242622
2286,29.10676058249829,28.3532116961,1,15.573940361550774
3669,31.991683731006418,62.72542613227357,0,23.97869694172584
4038,32.44272489186176,70.62098905358897,1,26.97875508850282
998,28.37694905556011,28.72881758726357,2,11.57491067827565
1072,32.72796292072006,89.04466621173916,2,11.991548695784777
2484,32.8474679082757,20.947742784399843,0,16.731381270601304
1501,33.251126514263255,73.37219422116652,1,12.634209660273527
1664,32.22535248679867,18.650281130097433,0,13.299515559533454
3163,31.22443519442395,71.6922026530156,2,20.60118392492511
1620,29.925011361273125,92.66813888585298,0,13.040602563263178
4116,28.97324747366336,16.103298292313173,1,27.51499500278074
1071,28.013943782341915,41.463195699405524,1,11.177555548871199
2332,30.771175665287313,50.70484596173151,0,15.897634868472885
3775,33.99925007425885,34.432812234677804,0,24.871739618924465
4201,31.30378807686865,70.18372836890236,1,28.122155714285714
1209,29.34467691279428,90.06559175914863,1,12.079523345367031
3371,30.087308299405436,50.456049859475435,0,21.79005862019079
4078,31.98577190044236,68.79916880727451,0,27.151724830245644
3786,32.81156619889889,12.508133867464867,1,24.974454751259437
2118,31.44476865114539,42.46067916009225,0,14.981114727786794
1593,28.408255184738127,85.64438243676729,0,12.88131408446943
2395,28.960512881702762,62.15607357654946,0,16.10760299932066
1399,34.40749804206842,34.73580739985117,1,12.977197518500056
3053,28.71767398195935,32.27266194472534,0,19.680845114339494
3189,30.773196430901745,89.48530872388751,0,20.63283326678961
4226,30.458329373403096,16.42772101816267,0,28.30674494391768
4473,34.90592064911448,36.738710808035066,0,30.678077537706248
3807,34.868594477112765,98.39112141115284,0,25.162031259109163
2835,30.675943707547056,26.19627149781266,0,18.49667475063388
847,31.619911197051252,37.210209273668795,0,11.224357155112088
3912,34.355178121419705,97.78258690806942,1,25.857480183764974
2295,34.896338311480584,38.08902874300462,0,15.938394570839556
861,33.84145408077441,45.018655025436566,1,11.450672523278598
3022,29.201721488073325,67.44812121987445,0,19.519722789675193
1713,33.36708167184608,64.1755462491204,1,13.217211789367337
4144,32.115176388649104,25.17333035789818,1,27.351495462278383
2749,31.425660923451314,31.81298952074837,1,17.887283733204317
1859,32.9593184191393,73.14698433730703,0,14.032199756240493
4030,29.825788679365555,52.26391503523028,2,26.40704523725044
3332,33.31507500317217,33.17798654951069,1,21.644909594318843
4365,29.65398106763627,69.73751742324973,0,29.465176978674343
2850,33.88994570026764,93.35808835231647,1,18.49003564586034
2256,29.36558591220612,24.363496823097023,0,15.487668280908835
865,33.23525505237927,87.30368195352112,0,11.340140767920495
4374,34.67960822034792,67.52985539062216,1,29.476808129453683
1006,28.139528300124176,26.16348880917595,1,11.232222110509916
2232,32.657971729965865,35.72860390395398,1,15.144431577185536
3615,33.233708969996634,53.473170665703634,1,23.66114442990268
1837,32.44914649566275,25.044870625089107,0,13.92867949009967
2794,34.62151302377637,61.76196888170606,1,18.171162864565634
3321,29.921253823463815,77.17235510793276,2,21.200690385509873
4045,28.822897938406022,93.18405717264669,0,26.735723152245832
3860,31.963544827268038,24.303690056933583,1,25.606110083563625
3505,33.59252186238914,56.737346675498095,1,22.575856039041103
4122,30.119071404976467,11.896447777418974,1,27.659526731296676
4040,34.5518632287477,16.335724098330342,0,26.982946536774918
2974,30.786436936215956,20.628284129040296,1,19.347392923129007
1915,30.92318631887715,66.39223210536204,0,14.147737751287393
2282,33.7694969316878,31.627493875605946,0,15.830652311930924
3809,34.37044099857543,82.24441788872213,0,25.161956545278304
1645,29.903513246261863,19.762955777324578,0,13.13645418766563
3772,29.971237552234072,18.79535197212804,2,24.062702404929244
1755,33.28862426193038,34.88133895169891,0,13.680309798455054
3358,28.458538938534748,58.821842832847565,0,21.635244562288275
1520,30.07576429886447,26.772439664684544,0,12.750641860307761
1151,32.90607912107078,14.747564687612932,0,11.906858631421077
3324,33.145371176854646,16.12483051664394,0,21.643298264213268
3552,28.179232152293707,47.22054175004624,1,22.682685523177458
870,31.799812643993338,41.543735323519265,0,11.284544397576205
2103,34.989006635073956,80.56645458614014,0,15.110013127133238
1482,32.18726450924588,41.4953425023721,0,12.743941050844834
3483,31.806944441005534,74.22460189131016,0,22.660190077435814
891,32.30931480647284,37.21192137063346,0,11.348200625712183
4279,29.390495664109018,64.8262911243809,1,28.535086055833396
2288,33.99241442378639,36.40661682815846,1,16.03807633721675
1309,33.2660053461424,61.68500405457027,0,12.31653524270466
1508,30.1188844699648,20.853402240862117,1,12.81387017612856
1215,31.94711666399907,31.486021317667664,1,12.32643564388738
2325,33.713139726499506,28.386870887306166,0,16.031936051731517
2613,31.81883497830048,67.94902331339979,1,17.48865960455186
2636,31.51894550883902,79.24537244768489,0,17.4656974008545
2979,32.05870999547592,65.04167677779249,0,19.418930655189342
1224,32.75522485319193,67.15282520686668,1,11.96221127429997
2761,34.65846957208179,49.62645786054924,0,18.298198694025636
3287,34.24357589164362,88.50119110794327,0,21.459002040006723
3370,34.80051323568681,62.0161532770303,1,22.070322863009988
1408,33.57977767697039,24.50262621795521,1,12.241923279118637
1595,31.243542395053964,41.683049903003834,0,13.049556455186242
2236,33.96596181880107,70.59422224090812,2,15.449383174740381
1950,33.477797908039484,26.327209614851473,0,14.420344290841518
4149,31.758481897943085,11.059745589958016,0,27.7463795203397
1819,29.417743788650423,45.10506033059603,0,13.724202644878067
3764,29.110290923806534,30.700529338759242,2,24.46190556158599
2884,33.824479495387166,48.55205792400857,0,18.953834490220906
1149,32.913757195413424,47.50593815169522,1,11.970378084911486
4055,31.520368160933405,40.0947679895764,1,26.98392793461726
1838,29.02609832921742,39.68046087559532,0,13.775603521921418
1421,30.724160325115804,61.91755604716453,2,12.489991601879172
3495,33.36767394828594,25.47609446151085,0,22.830063362880846
2890,30.374068944346558,16.34582764615592,1,18.834585614691022
4471,28.105647445023894,92.59783730882299,1,30.443039790655934
2289,31.061270025279722,78.24064610610921,0,15.740139256739534
2992,34.40700203023775,36.02768983199651,1,19.852446392396274
1387,34.11961022347087,70.99254446068164,0,12.577904326655093
4277,31.704364827157487,51.55826948043928,1,28.73619262785677
1414,32.24662035028749,79.31728661380959,0,12.560481893001922
3757,29.60451699142011,33.341260192219224,2,24.771616669967525
2027,28.7757400833398,17.892707923818918,1,14.719120605478746
3627,28.910858894460915,73.32113211660015,0,23.550326910219596
966,32.0331407049294,72.9261103721187,1,11.400455545982862
3840,30.58373670039567,41.630882775939,0,25.225041860522335
2565,32.35746928240297,69.25095917964519,0,17.147653519625703
815,30.72822083800821,19.16464163255835,0,11.151491127408963
1621,34.510151095781524,15.277432465018334,0,13.30430367030063
3397,34.601052992925105,63.741385830833046,0,22.221116795160807
1111,29.7076284922065,86.17185837729399,2,11.464810709243766
4148,28.799337725053203,87.6466830040094,0,27.59792609177321
4021,28.873678305704058,45.93475245077484,0,26.564480150808755
3384,32.605016317826156,59.93834648882463,0,22.034362081417857
3068,28.628093725316216,25.602011821398904,0,19.796983981795368
4235,33.34815158768953,55.32185410578852,1,28.542347763928703
4314,30.824352229730763,83.96689656698989,0,29.105368967022095
3427,33.06361675602718,64.05952409905416,0,22.351365223339915
3505,31.89563963727069,20.110193462275085,2,22.935794075486825
2406,29.467594580390156,53.65412607150552,0,16.216671174564063
1198,29.44027957116931,74.71405072761165,2,10.604236383288416
3298,30.27944292357752,90.40504860975182,0,21.345831651729434
4477,31.997026895720897,52.530292186111524,0,30.598735880339603
1102,28.893733178207725,33.41877158842387,0,11.614746224466943
830,31.151451799456332,76.66604006524311,0,11.202428185532375
2094,32.66477565839763,49.936276818646334,0,14.97433040848244
3120,28.26686339701582,88.1409534129366,1,20.011194261485528
1068,33.197076723185226,23.34120931143785,2,12.308311459058022
3865,34.960013157465475,93.23959277411765,2,25.58261535441412
1718,34.72564809414976,16.090937654407256,0,13.645262150282045
2122,30.88085354665579,32.60244461340705,0,15.004682452910348
2027,28.905322371030728,44.673013146139276,0,14.512050924132096
1721,31.636541775749688,82.5007822863668,0,13.502023924371043
1407,29.080356938807352,35.14053103781117,0,12.392322712526926
4095,30.787045448460773,61.14998775867345,0,27.2673331680126
1476,32.74186339747027,48.29221476527883,2,12.867378376444389
4411,30.73102476190269,27.0753215612358,0,29.95302819369069
2258,29.839969211209652,75.52872732467664,0,15.550418446159043
3110,33.11668412430527,18.669870010894204,0,20.28809022181682
3177,34.4358384604088,69.26268801717235,0,20.775576968625003
3390,32.44335882360476,98.74326553473942,0,22.0750240167878
1249,30.15787124591575,29.376364641029188,0,12.028950667906349
4072,28.058236499359566,21.19092739854153,0,26.94545196058154
4267,29.515773004307064,81.24091194240185,0,28.64473381583192
3538,31.706127140208928,34.004836295858894,0,23.06470655263001
4026,29.79036422724546,63.65314194390295,0,26.66045043698483
2632,34.34527360498021,55.40939088513401,0,17.60724393587457
1935,33.45869715255827,87.073761528449,1,14.24524651737417
3020,29.96752040093021,21.65987671403972,2,19.841618347790096
1967,28.353910179905736,20.822358730446254,0,14.250240854629851
3467,30.482950028651242,58.929043390025825,1,22.639019819912864
3001,28.536909125155546,24.188944124218377,0,19.396902861898344
3173,28.88836456893539,26.606505642775748,0,20.476703664090333
4421,30.68582306098041,19.89022670708261,2,29.1410771788257
3797,33.42682333830959,40.09614684086259,0,25.05350666256505
3259,30.01722541639557,29.375452912690342,2,20.540044248882175
863,33.428330555303596,89.1308525429578,1,11.649735378319264
1703,30.24742426860782,66.46456596083061,0,13.378436799088957
1723,30.8079260185442,30.6562514112856,0,13.475281916588775
1877,32.83440101929738,60.27586694051311,0,14.131305696629436
3273,31.227582340506906,22.89661491806077,0,21.24066479269291
1261,30.57842135637923,86.77752257923228,0,12.086098773489528
1339,28.552872578110232,64.98103723603364,0,12.18792136457908
1283,32.162666550641035,69.17347748391987,1,12.218417290915921
2624,30.496987605231052,16.363162317337128,2,17.835185237723433
3705,34.37263907375908,65.81693915377501,1,24.220916207983592
3364,30.241445614944745,79.75707359604904,0,21.797125136432804
2830,31.138313273540284,59.312071924228505,0,18.534672549365585
2226,30.30965395961144,33.55807666146965,1,15.679800780196658
1860,34.91374973230811,59.5269334207589,0,14.174744432309975
1914,28.334138905368825,95.7646085213706,0,14.04985992096601
856,28.097737376834033,30.9795414706553,0,11.10767987454227
2142,30.240896718387337,77.34676544919932,0,15.070565871622936
2455,33.522232611648825,30.614488423051117,0,16.67379369628901
3573,31.004262270898664,80.08571996083137,0,23.287499209254502
3621,32.77401145882,33.23620117864335,1,23.618825156086256
1564,30.56116068600232,30.499343665055015,0,12.94571119001569
2215,28.534782091722853,20.15722033606447,0,15.304821290304716
3933,30.523449680106268,49.57305178122606,1,25.82563324890037
2762,28.110750001482632,13.868341030631246,0,18.006638745798703
2905,30.643362469266357,63.57419018074136,0,18.943950399190886
3789,30.261619272384532,52.136215666070854,1,24.49813489063605
3125,29.18517886987235,20.4375930686382,0,20.19824127922719
2466,31.886295389671368,22.757748684076837,1,16.488955864543033
2859,30.37396255193788,31.366658615438272,0,18.666536523336465
3329,29.130896694141004,30.225925470160572,0,21.513043260449624
2111,32.96667248493778,33.30789007712858,1,14.836989224905537
2377,30.560588491846502,91.59123690362087,1,16.16128083150401
1737,33.05156296313255,65.9617461599918,0,13.644904663908205
2419,34.905453067963336,45.571971009694806,2,17.10360362768195
1630,33.93536845633133,32.409275112354564,1,13.212720656423874
863,28.138237069780654,77.27822338676809,0,11.12773845924961
1994,31.46634337402746,41.17814898358449,1,14.659054860101566
3545,28.372681729512617,83.47995517825784,0,22.962316752242206
3087,28.71295759625111,49.040250193366525,0,19.94217457558213
2252,32.66280074998481,67.88118463064751,1,15.806558295828088
1319,33.804539842588376,19.16370139776859,1,12.239385947636872
4226,29.47094326979083,13.601139807323069,0,28.31048094926812
2955,33.985475654329214,83.26193819991852,1,19.507983217484597
2697,34.940713444689216,96.48337617361963,0,17.99930251801904
2713,28.879477746228407,89.71647197788008,1,17.5484172777467
1858,30.234701460955854,93.20133960083517,0,13.942956978838373
3968,32.891211472147226,25.2351271762116,0,26.368942509400938
3722,28.661397359792737,88.96983158147341,0,24.266011833786216
3301,32.833389524387506,48.35689974141774,0,21.518228472018954
4157,31.068265420497564,30.20639579206675,0,27.81432029682746
3677,30.04437284356663,26.20493108352661,1,24.47088399221078
1183,33.14447396972035,20.145589596358562,2,11.324285865207344
2966,31.998683508221937,19.749345212750562,0,19.378248291222683
3194,28.333463216731996,43.082571410743974,0,20.59976730665118
2061,30.714254315948022,11.680253802573642,0,14.765191891614982
3794,34.09483264119751,15.398384842328326,1,25.285889462213937
1893,29.63860171719667,23.45740036589003,0,14.047737321683416
1176,33.832181750059625,40.18459102906611,1,11.884282141438087
1269,30.760581341080705,62.0654713016468,0,12.131348362883617
2978,33.755397535743846,45.108135152362124,1,19.534098034612747
2168,28.670100062742964,74.1328974210317,1,15.054121621615169
2096,28.131162340380698,58.288521654233314,1,14.773059458604823
3755,33.976541384366755,73.38983662661386,1,24.903514506052108
4093,34.448905583834545,41.63763210107561,1,27.816586702659936
4155,34.66496322862897,77.37674489253088,2,28.0043134488228
4028,29.928434453468398,97.4590110977902,2,26.72741316125581
3064,29.676250963556374,92.46991430024293,0,19.857267084031406
1629,32.96452779986017,77.49750350313252,1,13.44617343605074
1621,33.56406249390597,70.67257862447482,1,13.162531699774561
831,28.040461680970953,19.732707061309178,0,11.078842709911134
3085,29.38311698002241,95.30298388058277,0,19.97293950486671
2162,33.107513618911184,46.98294890562096,0,15.316478366814145
3821,29.340589660874446,65.4297887106354,0,25.054229198915312
3230,34.518348956406435,19.16895438467337,0,21.146276193694913
4409,30.883608118493758,64.86052698642996,0,29.971220181802273
2905,28.238649740802536,95.17140641581312,0,18.839016292920714
2535,32.14802308725126,38.219009260145825,0,17.021984990246153
3524,33.986539780537754,30.99904797026617,1,23.111787009915723
1911,29.458699106799966,63.496526494266135,1,14.203467196327937
3792,33.11368635935571,62.2530178145556,0,25.024207243860374
3043,33.52164889426735,13.896784844978033,0,19.925490400608957
3925,30.672099661539946,67.85304317846227,1,26.03188124916414
1009,32.80664767357916,98.46846650169661,0,11.648572399580548
1671,33.032370550156394,95.91920940828888,0,13.434318573412412
2888,32.82791716559443,57.01860022445709,0,18.97269893418731
2400,31.808991513022008,35.83813725277109,0,16.34150868156169
3626,31.281743383081565,42.516916284377174,0,23.703322305067672
3438,28.115695063255107,65.96403755444456,0,22.217287919079347
4360,29.746106909151163,41.41673511702293,1,29.40472102783708
3091,34.494613073347885,48.590662697338075,0,20.271270879589988
2939,30.593553107226555,46.05246724182855,0,19.159957911286924
3895,32.44908938453166,17.865240683518483,0,25.786338755155178
1282,33.52330256757335,58.2580109527605,0,12.312848444310262
1310,32.98148570978166,96.71270515403734,2,12.661299968701604
1713,32.52831035746706,41.3190291263944,0,13.554543893810948
3906,30.10665255077292,59.855756700760985,0,25.756228033479246
1738,29.191914742385016,73.44509350699903,0,13.474599173062847
4057,29.106061314499858,98.97864873514574,0,26.90921153167159
4000,32.01368985403504,44.49049606159282,0,26.595643988651346
2126,30.949506049127258,73.12811580168496,0,15.062610828408959
3280,34.8004736497342,35.163226719781065,1,21.505111789186913
4437,31.005409736434025,20.617514321615786,2,29.792881886785587
2304,28.263937042992815,59.10657963525785,0,15.717772468111237
4129,31.822497158471858,59.717338534842256,2,27.89767195433055
3125,32.23844615548099,70.97974246834733,1,20.243643530282817
1124,28.216309359277478,98.54738719947504,1,11.309631998953169
3681,33.80743591595835,68.15543001615524,0,24.237492531771515
1360,31.95148521356789,97.36127086212136,0,12.444834026654993
1923,33.01601648290667,68.61988342908958,0,14.346689620124932
2139,32.81109711537884,58.881582658000596,0,15.21413568175154
1112,32.05686960821019,17.991212752345003,0,11.837947336396109
4386,34.92482120770981,48.29209858338452,0,29.982096946374092
2576,34.27533150552172,23.621232101528083,0,17.348702491267687
2378,33.68159443305933,14.861495818753756,0,16.338423667647568
4272,30.29739898238462,25.93535064481602,1,28.871006304930916
4320,28.664530671346693,15.301887879041676,0,29.095686539567936
3945,33.938596499999214,83.70311770590372,0,26.26031486100356
3472,28.850347595568874,92.66060367653577,1,22.728640064698673
3310,28.945905485560758,71.75478024486995,0,21.404355370287643
3498,30.91857434672959,43.30076118271887,1,22.888593937795797
1841,30.298792796446396,89.9453050428818,1,14.0071861124487
2338,32.523328714014426,72.35396357990686,2,15.926416301055239
1838,29.442093014408957,92.42986878101473,0,13.85250886674205
3222,28.987755743943215,56.816453431430546,0,20.833132033221762
1539,28.900171009763774,11.375836802202286,0,12.816289826515792
2090,31.963633001815882,66.50544217350713,1,14.803894742589016
2242,32.527601070151796,23.87744275996681,1,15.398699775035375
3698,31.790368530870058,89.02232452083277,2,23.92072828555833
